Video_ID,Channel_Name,Title,Content_Category,Published_Date,Upload_Hour,Duration_Seconds,Has_Captions,Tags_Count,Views,Likes,Comments,Channel_Subscribers,Age_in_Days,Engagement_Rate_%,Views_Per_Day,Viral_Multiplier,Publish_Month,Publish_Day_OfWeek,Clean_Title,Content_Medium,Performance_Tier,Upload_Time_Bucket,Engagement_Momentum,Viral_Probability_Score,Duration_Minutes,Views_Per_Minute,Tag_Impact_Ratio,Log_Views,Log_Subscribers,Clean_Tier
TZ8cTzk7yRs,ICT GURUWARAYA,OL ict revision 2022 pass paper  Discuss | ICT grade 11 2022 revision | grade 11 ict sinhala,O/L Content,2022-02-28,12,1767,False,25,6122,189,11,17400,1640,3.27,3.73,0.35,February,Monday,OL ict revision 2022 pass paper  Discuss | ICT grade 11 2022 revision | grade 11 ict sinhala,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),7.072852009147337,0.8352975726646231,29.45,207.87775891341258,244.88,8.719807451477955,9.76428295481558,Standard  Niche
TXI-m5KjbaI,Excellent Teaching,"2016 O/L Maths/Mathematics Paper 1 - Part B, Qusetion 4 - Answer Discussion",O/L Content,2020-12-05,4,712,False,14,7694,202,13,1140,2090,2.79,3.68,6.75,December,Saturday,2016 O/L Maths/Mathematics Paper 1  Part B Qusetion 4  Answer Discussion,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),6.095658955029894,3.2519236789144013,11.866666666666667,648.3707865168539,549.5714285714286,8.94832604627298,7.039660349862076,Standard  Niche
AwbMx9h0XBs,We 4,"After A/L/Undergraduate studies/Bio, Maths,Commerce,Arts/ apply කරන්න පුලුවන් Japanese  universities",A/L Content,2023-01-23,2,877,False,0,4799,125,85,2600,1311,4.38,3.66,1.85,January,Monday,After A/L/Undergraduate studies/Bio MathsCommerceArts/ apply   Japanese  universities,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),14.065430297978745,2.050398856227105,14.616666666666667,328.32383124287344,4799.0,8.476371196895983,7.8636512654486515,Standard  Niche
uGWJO4LaEss,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 II (B) - Part 07 Past Paper Discussion Sinhala Medium,A/L Content,2024-06-13,16,1171,False,0,2940,26,2,1900,804,0.95,3.66,1.55,June,Thursday,GCE A/L Sri Lanka Combined Maths 2020 II B  Part 07 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),2.1088435374149657,1.8980695339214695,19.516666666666666,150.6404782237404,2940.0,7.9865049385539955,7.550135342488429,Standard  Niche
NHpd2PBV3LM,combined maths TV,Combined mathematics English medium for 2027 | First day introduction,General Education,2025-04-04,13,7751,False,0,1861,50,16,172,509,3.55,3.66,10.82,April,Friday,Combined mathematics English medium for 2027 | First day introduction,English Medium,Standard / Niche,Afternoon (12PM - 5PM),9.672219236969372,3.703797622821144,129.18333333333334,14.405883111856534,1861.0,7.529406457837013,5.153291594497779,Standard  Niche
d_CELedhG98,Samartha Edu center ,2018 OL  pass paper part  A #maths #olmaths #paper,O/L Content,2025-10-17,12,48,False,0,1142,36,0,122,313,3.15,3.65,9.36,October,Friday,2018 OL  pass paper part  A maths olmaths paper,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),6.304728546409807,3.560022831988932,0.8,1427.5,1142.0,7.04141166379481,4.812184355372417,Standard  Niche
JafUPQZhRmQ,CSEL College,A/L Economics | பொருளியலுக்கான அறிமுகம்.,A/L Content,2020-04-29,5,2161,False,9,8378,283,33,4940,2310,3.77,3.63,1.7,April,Wednesday,A/L Economics |  ,Mixed / General,Standard / Niche,Morning (5AM - 12PM),8.725232752446885,1.9700451149004377,36.016666666666666,232.61453031004166,930.8888888888889,9.033483854613287,8.50532301884575,Standard  Niche
BB6PaRzndbU,Northern Uni,Future-Ready IT Degree at Northern UNI | Study in Sri Lanka | 100% Placement Assured!,Motivation & Tips,2025-04-29,7,15,False,0,1686,9,0,770,484,0.53,3.48,2.19,April,Tuesday,FutureReady IT Degree at Northern UNI | Study in Sri Lanka | 100 Placement Assured,Mixed / General,Standard / Niche,Morning (5AM - 12PM),1.0676156583629894,2.1542242861235215,0.25,6744.0,1686.0,7.430707082545968,6.647688373563329,Standard  Niche
bmRLcZgmsaQ,ICT Revision,AL ICT Lesson 2 - History of computer,A/L Content,2020-06-06,14,347,False,4,7531,159,4,802,2272,2.16,3.31,9.39,June,Saturday,AL ICT Lesson 2  History of computer,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),4.488115788075953,3.4682608374676263,5.783333333333333,1302.1902017291065,1882.75,8.926915889777042,6.688354713946762,Standard  Niche
aIINYPVG3ss,So Sri Lankan,නව රජයේ මංගල අයවැය Government Budget for 2025 in Sri Lanka News Today #newslk #srilanka #newsl #akd,General Education,2025-02-17,8,7,False,11,1821,38,0,12800,555,2.09,3.28,0.14,February,Monday,    Government Budget for 2025 in Sri Lanka News Today newslk srilanka newsl akd,Mixed / General,Standard / Niche,Morning (5AM - 12PM),4.173531026908292,0.3778883403379299,0.11666666666666667,15608.571428571428,165.54545454545453,7.507690077819904,9.45727857185611,Standard  Niche
Ab8iN8nfPx0,AutoGen Studios,Top 10 Universities in Sri Lanka 📚🖋️📍 #uoj #uop #university #srilanka,General Education,2025-07-31,13,34,False,20,1278,11,2,37,391,1.02,3.27,34.54,July,Thursday,Top 10 Universities in Sri Lanka  uoj uop university srilanka,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),2.503912363067293,4.735722896741239,0.5666666666666667,2255.294117647059,63.9,7.153833801578843,3.6375861597263857,Standard  Niche
fIjJ5AjdEXU,Prabuddha Sampath,2018 O/L MATHS PAST PAPER DISCUSSION FREE WEBINAR,O/L Content,2021-05-31,18,7543,False,0,6210,340,31,58400,1913,5.97,3.25,0.11,May,Monday,2018 O/L MATHS PAST PAPER DISCUSSION FREE WEBINAR,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),13.446054750402576,0.3056447728259534,125.71666666666667,49.3967917274294,6210.0,8.734077192559303,10.975088291957388,Standard  Niche
C4SMVN4QRL4,ICT with Pamal,AL ICT Unit 02 - පරිගණක යුගයන් - History of Computer,A/L Content,2021-02-21,17,702,False,21,6294,164,6,996,2012,2.7,3.13,6.32,February,Sunday,AL ICT Unit 02     History of Computer,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),5.687956784238958,3.034067979819564,11.7,537.948717948718,299.7142857142857,8.747510946478448,6.904750769961838,Standard  Niche
8CkGVPUwWpw,Cambridge Commerce - Sri Lanka 0712218587,A/L Commerce In 6 months,A/L Content,2021-06-07,15,11,False,0,5951,62,1,103,1906,1.06,3.12,57.78,June,Monday,A/L Commerce In 6 months,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),2.1677029070744416,5.200007492155153,0.18333333333333332,32460.000000000004,5951.0,8.691482576512929,4.6443908991413725,Standard  Niche
010Sm9fNrgE,mentor of motivation ,vavuniya National College of Education sri lanka 🇱🇰❤️ (වව්නියා විද්‍යාපීඨය) #dream #teacher #proud,A/L Content,2025-06-22,6,49,False,0,1318,38,0,1560,430,2.88,3.07,0.84,June,Sunday,vavuniya National College of Education sri lanka    dream teacher proud,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.7663125948406675,1.2750275486913039,0.8166666666666667,1613.8775510204082,1318.0,7.1846291527173145,7.353081920515432,Standard  Niche
U6-NLwN6lh8,mr_vidu_official,India vs Sri Lanka,General Education,2025-07-14,1,13,False,0,1208,30,2,28,408,2.65,2.96,43.14,July,Monday,India vs Sri Lanka,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),5.7947019867549665,4.857440601611892,0.21666666666666667,5575.384615384615,1208.0,7.097548850614793,3.367295829986474,Standard  Niche
vLvXvwT_H8A,Tutr V,OL ICT Tamil Medium Past paper | G.C.E. O/L,O/L Content,2020-11-11,4,225,False,27,6163,114,11,1900,2114,2.03,2.92,3.24,November,Wednesday,OL ICT Tamil Medium Past paper | GCE O/L,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),4.591919519714425,2.3476349375477543,3.75,1643.4666666666667,228.25925925925927,8.726481196440007,7.550135342488429,Standard  Niche
GpGuMryBCy0,varuni wijesundara,O/L ICT Revision 1,O/L Content,2017-10-18,12,1205,False,0,9310,89,8,212,3234,1.04,2.88,43.92,October,Wednesday,O/L ICT Revision 1,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),2.3415682062298604,4.848034792644128,20.083333333333332,463.5684647302905,9310.0,9.138951775888529,5.3612921657094255,Standard  Niche
YdmPEmk1tuw,Vishwaroo,O/L Chitha Kalawa Revision | Chithra kalawa grade 11 | art short note grade 11 | nie sha art,O/L Content,2021-10-10,17,702,False,31,5069,144,0,10600,1781,2.84,2.85,0.48,October,Sunday,O/L Chitha Kalawa Revision | Chithra kalawa grade 11 | art short note grade 11 | nie sha art,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),5.681594002761886,0.8620457170217593,11.7,433.2478632478633,163.51612903225808,8.531096096585228,9.268703615273097,Standard  Niche
f_ElyqS95OQ,Padiyathalawa National School,1st Place in all Sri Lanka | Padiyathalawa National School | Sinhala language Competition | Amasha,A/L Content,2024-10-24,10,51,False,3,1914,113,6,395,671,6.22,2.85,4.85,October,Thursday,1st Place in all Sri Lanka | Padiyathalawa National School | Sinhala language Competition | Amasha,Sinhala Medium,Standard / Niche,Morning (5AM - 12PM),13.375130616509928,2.6961462965993856,0.85,2251.764705882353,638.0,7.557472901614746,5.981414211254481,Standard  Niche
eQi0r79MfuY,University of Sri Jayewardenepura,A model paper for combined mathematics - G.C.E  A/L  2016,A/L Content,2016-07-11,8,2547,False,10,10310,46,4,104000,3698,0.48,2.79,0.1,July,Monday,A model paper for combined mathematics  GCE  A/L  2016,Mixed / General,Standard / Niche,Morning (5AM - 12PM),1.0863239573229873,0.24607852259670565,42.45,242.87396937573615,1031.0,9.240966565517944,11.552155793461898,Standard  Niche
aXFbFycdCNw,Diary of Brain,ශ්‍රී ලංකාවේ හොදම රාජ්‍ය විශ්වවිද්‍යාල 10 | top 10 universities in Sri Lanka | @DiaryofBrain,General Education,2024-06-07,10,36,False,8,2261,31,0,7400,810,1.37,2.79,0.31,June,Friday,     10 | top 10 universities in Sri Lanka | DiaryofBrain,Mixed / General,Standard / Niche,Morning (5AM - 12PM),2.7421494913754976,0.6232074323552635,0.6,3768.3333333333335,282.625,7.724004656676065,8.909370405197466,Standard  Niche
lTSVTAe4gYM,Maths lock,2022(2023) O/L Maths- part A discussion #ol #maths #discussion #2022,O/L Content,2023-07-05,18,34,False,0,3175,143,2,3070,1148,4.57,2.77,1.03,July,Wednesday,20222023 O/L Maths part A discussion ol maths discussion 2022,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),9.32283464566929,1.3488780191094585,0.5666666666666667,5602.941176470588,3175.0,8.063377822367027,8.029758520440822,Standard  Niche
kuzV6S7f0tY,Colombo Academy of Hospitality Management,Become a Pastry Chef | Study Australian Patisserie Courses in Sri Lanka 🇱🇰,Motivation & Tips,2025-05-27,9,28,False,11,1221,23,0,2490,456,1.88,2.68,0.49,May,Tuesday,Become a Pastry Chef | Study Australian Patisserie Courses in Sri Lanka ,Mixed / General,Standard / Niche,Morning (5AM - 12PM),3.7674037674037675,0.8386318473019262,0.4666666666666667,2616.4285714285716,111.0,7.108244139731541,7.820439515262181,Standard  Niche
0HdtOEyFAyU,Channel NIE,NIE Guru Gedara | A/L Combined Maths - Lesson 01 - Tamil Medium - 2020.04.28 - 04.00PM,A/L Content,2020-04-28,10,3136,False,7,6058,85,2,617000,2311,1.44,2.62,0.01,April,Tuesday,NIE Guru Gedara | A/L Combined Maths  Lesson 01  Tamil Medium  20200428  0400PM,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),2.9712776493892377,0.02586265952572737,52.266666666666666,115.90561224489797,865.4285714285714,8.70930004894499,13.332625923631754,Standard  Niche
LMPanYF_5Q8,Bee Hive,O/L-PAST PAPER- (S)කෘෂි හා ආහාර තාක්ෂණය-Agriculture and Food Techno-2024-@BeeHive696 #sinhalamedium,O/L Content,2025-07-17,16,77,False,25,1040,48,0,1140,405,4.62,2.57,0.91,July,Thursday,O/LPAST PAPER S   Agriculture and Food Techno2024BeeHive696 sinhalamedium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),9.230769230769232,1.205581509665352,1.2833333333333334,810.3896103896103,41.6,6.947937068614969,7.039660349862076,Standard  Niche
rpM8qjQX6sM,Samitha Dilshan,ICT Revision 6 අන්තර්ජාලයේ ඉතිහාසය   | AL ICT | OL ICT |,A/L Content,2020-05-17,2,198,False,12,5800,179,10,71500,2292,3.26,2.53,0.08,May,Sunday,ICT Revision 6     | AL ICT | OL ICT |,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),7.03448275862069,0.18431955945662767,3.3,1757.5757575757577,483.3333333333333,8.665785595466064,11.177466714598282,Standard  Niche
tdLOQSMZ0Ck,Uplift Education - Sri Lanka,Circle - Part 1 | A/L Maths | Pure Maths | வட்டம் பகுதி  1| உயர்தர தூய கணிதம்,A/L Content,2020-05-19,14,985,False,0,5566,168,25,12800,2290,3.47,2.43,0.43,May,Tuesday,Circle  Part 1 | A/L Maths | Pure Maths |    1|   ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),8.282429033417175,0.7153488885436319,16.416666666666668,339.0456852791878,5566.0,8.624611588183507,9.45727857185611,Standard  Niche
TJceyjaN3Ks,Learn ICT - Dasun Nilanjana Sirimevan,Term Test Paper Discussion and Revision Grade 10 ICT   Sinhala Medium Part 1,Past Papers & Revision,2021-04-23,17,2152,False,15,4731,89,6,11400,1951,2.01,2.42,0.42,April,Friday,Term Test Paper Discussion and Revision Grade 10 ICT   Sinhala Medium Part 1,Sinhala Medium,Standard / Niche,Prime Time (5PM - 10PM),4.396533502430776,0.7013137432263387,35.86666666666667,131.90520446096653,315.4,8.462103225098277,9.34145634983372,Standard  Niche
ylb93CHIol4,Srilanka Stickman,10 most difficult exam in Sri lanka | ලංකාවෙ සමත් විමට අමාරැම විභාග👀👀,General Education,2024-05-23,8,18,False,1,2000,91,5,5030,825,4.8,2.42,0.4,May,Thursday,10 most difficult exam in Sri lanka |     ,Mixed / General,Standard / Niche,Morning (5AM - 12PM),10.35,0.6770177986300616,0.3,6666.666666666667,2000.0,7.601402334583733,8.523374050491318,Standard  Niche
BO6Ch6to4LA,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 II (B) - Part 01 Past Paper Discussion Sinhala Medium,A/L Content,2024-06-09,16,1482,False,0,1930,23,1,1900,808,1.24,2.39,1.02,June,Sunday,GCE A/L Sri Lanka Combined Maths 2020 II B  Part 01 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),2.6424870466321244,1.2348317319119195,24.7,78.13765182186235,1930.0,7.565793282428515,7.550135342488429,Standard  Niche
DqgC7yAFnwQ,Edu Pedia ,ශ්‍රී ලංකාවෙ හොදම පාසල් 05 | Top 05 Best schools in sri lanka #shorts,General Education,2024-06-30,5,20,False,0,1863,51,2,12100,787,2.84,2.37,0.15,June,Sunday,    05 | Top 05 Best schools in sri lanka shorts,Mixed / General,Standard / Niche,Morning (5AM - 12PM),6.011808910359635,0.30417038995658313,0.3333333333333333,5589.0,1863.0,7.530479995245536,9.401043372798053,Standard  Niche
DCjhVT_m21g,Online Accounting,Why Commerce for A/Ls | A/L Commerce Benefits | Advantages of Commerce | Alternatives,A/L Content,2022-05-30,11,1986,False,22,3488,91,13,101000,1549,2.98,2.25,0.03,May,Monday,Why Commerce for A/Ls | A/L Commerce Benefits | Advantages of Commerce | Alternatives,Mixed / General,Standard / Niche,Morning (5AM - 12PM),7.081422018348624,0.06531946612064257,33.1,105.37764350453172,158.54545454545453,8.157370441186774,11.522885696764481,Standard  Niche
O13VoSBuoWg,Nisha creations💛,Dream university #university #Sri Lanka #logo #shorts #photos #mortivation #matara #colombo #kandy,General Education,2024-09-30,9,20,False,0,1550,0,4,744,695,0.26,2.23,2.08,September,Monday,Dream university university Sri Lanka logo shorts photos mortivation matara colombo kandy,Mixed / General,Standard / Niche,Morning (5AM - 12PM),1.2903225806451613,1.7296003373196687,0.3333333333333333,4650.0,1550.0,7.346655163176539,6.61338421837956,Standard  Niche
oeFJ8Nx09ds,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 II (B) - Part 05 Past Paper Discussion Sinhala Medium,A/L Content,2024-06-13,16,1850,False,0,1770,24,1,1900,804,1.41,2.2,0.93,June,Thursday,GCE A/L Sri Lanka Combined Maths 2020 II B  Part 05 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),2.994350282485876,1.1138292544729702,30.833333333333332,57.40540540540541,1770.0,7.479299637782834,7.550135342488429,Standard  Niche
Vv62R3FQwIo,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 I (A) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-15,5,1480,False,0,4663,72,6,1900,2171,1.67,2.15,2.45,September,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 I A  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Morning (5AM - 12PM),3.7315033240403173,1.8353775510503114,24.666666666666668,189.04054054054052,4663.0,8.447628728030327,7.550135342488429,Standard  Niche
PAkmVwIxNmE,Science with Anpu,"Trigonometry | திரிகோண கணிதம் | Sin, Cos, Tan | Basic | Mathematics | Physics | Tamil | Sri Lanka |",General Education,2023-07-16,14,809,False,18,2448,78,3,768,1137,3.31,2.15,3.19,July,Sunday,Trigonometry |   | Sin Cos Tan | Basic | Mathematics | Physics | Tamil | Sri Lanka |,Tamil Medium,Standard / Niche,Afternoon (12PM - 5PM),6.985294117647059,2.061595748534247,13.483333333333333,181.55747836835602,136.0,7.803435056952168,6.645090969505644,Standard  Niche
SdWJ4QRnF_Y,SPS Aura,#Believer #Ringtone l #Sri #Lankan #Version l #Sandaru #Sathsara l #Sp #Screaming #Globally,General Education,2021-07-25,16,57,False,0,3997,73,0,443,1858,1.83,2.15,9.02,July,Sunday,Believer Ringtone l Sri Lankan Version l Sandaru Sathsara l Sp Screaming Globally,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),3.6527395546659993,3.01519170471021,0.95,4207.368421052632,3997.0,8.293549515060345,6.095824562432225,Standard  Niche
UgCSxvc8NZc,Sameera Widanagedara Education,O/L History Seminar @ Kegalle | සා. පෙළ එක් දින ඉතිහාසය වැඩ මුලුව. - කෑගල්ල.,O/L Content,2022-03-28,13,235,False,15,3406,164,34,110000,1612,5.81,2.11,0.03,March,Monday,O/L History Seminar  Kegalle |         ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),14.62125660598943,0.06137727967490342,3.9166666666666665,869.6170212765958,227.06666666666666,8.133587417660966,11.608244735642321,Standard  Niche
vbn3iuyP8_I,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 II (B) -Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-10-06,1,1318,False,0,4434,60,7,1900,2150,1.51,2.06,2.33,October,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 II B Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.4957149300857013,1.757823434199209,21.966666666666665,201.85128983308044,4434.0,8.39728289474368,7.550135342488429,Standard  Niche
X2F3U7G2F64,Nahaar’s dream diary 📔💖 2M views • 1 day,Mini study vlog ☕️📚 ||A/L 2023📖 |productivity vlog #shorts #shortfeed #study,A/L Content,2023-09-10,11,16,False,11,2199,84,2,61,1081,3.91,2.03,36.05,September,Sunday,Mini study vlog  ||A/L 2023 |productivity vlog shorts shortfeed study,Mixed / General,Standard / Niche,Morning (5AM - 12PM),8.094588449295134,4.306514792940852,0.26666666666666666,8246.25,199.9090909090909,7.696212639346407,4.127134385045092,Standard  Niche
yMd9zfG8nG0,Dr Shakir,A/L in Sri Lanka Bio/Math Class Introduction at City College Mawanella for 2026 Batch Dr. Shakir,A/L Content,2024-05-21,16,2117,False,0,1670,76,8,4930,827,5.03,2.02,0.34,May,Tuesday,A/L in Sri Lanka Bio/Math Class Introduction at City College Mawanella for 2026 Batch Dr Shakir,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),11.497005988023952,0.5228332428902678,35.28333333333333,47.33112895606991,1670.0,7.421177528595393,8.503297086224126,Standard  Niche
8fjRScs-hdc,day2day,ශ්‍රී ලංකා පදනම  Sri Lanka Foundation #srilanka #slf #colombo,General Education,2024-08-03,14,6,False,0,1510,19,0,1810,753,1.26,2.01,0.83,August,Saturday,    Sri Lanka Foundation srilanka slf colombo,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),2.5165562913907285,0.9814415655101604,0.1,15100.0,1510.0,7.32052696227274,7.501634457883413,Standard  Niche
tSKMl8r1jto,EDU TECH,🔥EDU TECH🔥COMMERCE சில்லறை காசேடு O/L 2016-23 past paper #shorts  #pastpaper #tamilmedium #gceol,O/L Content,2024-02-04,4,6,False,31,1853,33,0,2570,934,1.78,1.98,0.72,February,Sunday,EDU TECHCOMMERCE   O/L 201623 past paper shorts  pastpaper tamilmedium gceol,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),3.5617916891527255,0.8860789164659155,0.1,18530.0,59.774193548387096,7.5251007461258,7.852050207265889,Standard  Niche
z2QRvw9kFK4,Expert Tutor,Sri Lanka GCE A/L Physics Practicals 4 | How to Calculate Percentage Error? | in Tamil,A/L Content,2020-05-21,2,737,False,0,4459,98,11,40900,2288,2.44,1.95,0.11,May,Thursday,Sri Lanka GCE A/L Physics Practicals 4 | How to Calculate Percentage Error | in Tamil,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),5.629064812738282,0.19433246946009014,12.283333333333333,363.0122116689281,4459.0,8.40290404501411,10.61890979160975,Standard  Niche
dil1j3ofYn0,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 II (B) - Part 07 Past Paper Discussion Sinhala Medium,A/L Content,2020-10-06,5,1093,False,0,4192,85,14,1900,2150,2.36,1.95,2.21,October,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 II B  Part 07 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Morning (5AM - 12PM),5.7251908396946565,1.669497668861763,18.216666666666665,230.11893870082343,4192.0,8.341171747170762,7.550135342488429,Standard  Niche
i_mKOgw2Vuo,Anu Maths,G. C .E . A/L Sri Lanka Combined Maths 2017 II (A) Past Paper Discussion Sinhala Medium-Part 02,A/L Content,2020-08-24,1,1144,False,0,4240,58,5,1900,2193,1.49,1.93,2.23,August,Monday,G C E  A/L Sri Lanka Combined Maths 2017 II A Past Paper Discussion Sinhala MediumPart 02,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.3254716981132075,1.668442399010504,19.066666666666666,222.37762237762237,4240.0,8.352554369474591,7.550135342488429,Standard  Niche
I9pH9cJGvvo,Expert Tutor,Sri Lanka GCE A/L Physics Practicals 3 | Question regarding Percentage Error in Tamil,A/L Content,2020-05-21,2,423,False,0,4293,89,5,40900,2288,2.19,1.88,0.1,May,Thursday,Sri Lanka GCE A/L Physics Practicals 3 | Question regarding Percentage Error in Tamil,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),4.728627999068251,0.1722712209404532,7.05,608.936170212766,4293.0,8.364973978438726,10.61890979160975,Standard  Niche
0vULKOBBxSo,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2017 I (B)-Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-08-14,1,1058,False,0,4125,82,7,1900,2203,2.16,1.87,2.17,August,Friday,GCE A/L Sri Lanka Combined Maths 2017 I BPart 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.824242424242424,1.6209513773919912,17.633333333333333,233.9319470699433,4125.0,8.325063693631197,7.550135342488429,Standard  Niche
iN8W9qNEqCk,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2017 II (B) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-09,1,1148,False,0,3927,50,8,1900,2177,1.48,1.8,2.07,September,Wednesday,GCE A/L Sri Lanka Combined Maths 2017 II B  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.5650623885918007,1.553079178764716,19.133333333333333,205.2439024390244,3927.0,8.275885669474356,7.550135342488429,Standard  Niche
ncmdpOmpYiI,Iklid Learning - English Medium Academy,OL ICT 2019 PASTPAPER - English medium (Part 1),O/L Content,2023-05-12,10,2313,False,0,2165,42,8,10600,1202,2.31,1.8,0.2,May,Friday,OL ICT 2019 PASTPAPER  English medium Part 1,English Medium,Standard / Niche,Morning (5AM - 12PM),5.727482678983834,0.30748469974796067,38.55,56.16083009079119,2165.0,7.680637427560936,9.268703615273097,Standard  Niche
rZp9_SQu8OM,Muslim Majlis USJ,A_L Guidance Program - Commerce Stream (Tamil Medium) 2022,General Education,2022-06-17,13,1479,False,0,2678,91,7,4540,1531,3.66,1.75,0.59,June,Friday,AL Guidance Program  Commerce Stream Tamil Medium 2022,Tamil Medium,Standard / Niche,Afternoon (12PM - 5PM),8.103061986557131,0.7092665624398286,24.65,108.64097363083165,2678.0,7.893198869544609,8.420902531097951,Standard  Niche
M-ol6g46iUE,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2018 II (B) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-12-14,0,1222,False,0,3591,75,3,1900,2081,2.17,1.73,1.89,December,Monday,GCE A/L Sri Lanka Combined Maths 2018 II B  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.594820384294068,1.4515435671611103,20.366666666666667,176.31751227495909,3591.0,8.18646442942209,7.550135342488429,Standard  Niche
xhKF3pR3fHc,Al Esa News Channel,GCE O/L ICT Grade 10 Lesson 01,O/L Content,2015-05-05,20,1222,False,0,6849,25,1,46,4131,0.38,1.66,148.89,May,Tuesday,GCE O/L ICT Grade 10 Lesson 01,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),0.8030369396992261,5.514063222261802,20.366666666666667,336.2847790507365,6849.0,8.83200393125627,3.8501476017100584,Standard  Niche
x-DedUd_3Kk,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 I (B) - Part 01 Past Paper Discussion Sinhala Medium,A/L Content,2024-05-28,13,1695,False,0,1349,27,3,1900,820,2.22,1.65,0.71,May,Tuesday,GCE A/L Sri Lanka Combined Maths 2020 I B  Part 01 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),5.114899925871016,0.7754181729927395,28.25,47.75221238938053,1349.0,7.2078598714324755,7.550135342488429,Standard  Niche
HkBsjwNXV1Y,Expert Tutor,Sri Lanka GCE A/L Physics Experiment 28 | Determine the Focal Length of the Lens in Tamil | part 2,A/L Content,2020-06-23,2,1313,False,0,3670,106,8,40900,2255,3.11,1.63,0.09,June,Tuesday,Sri Lanka GCE A/L Physics Experiment 28 | Determine the Focal Length of the Lens in Tamil | part 2,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),6.866485013623978,0.13688825206212166,21.883333333333333,167.70753998476772,3670.0,8.208219383496834,10.61890979160975,Standard  Niche
